0		213
1		213
2		213
3		213
4		213
5		212
6		208
7		208
8		207
9		206
10		206
11		205
12		204
13		204
14		204
15		203
16		202
17		202
18		201
19		201
20		201
21		201
22		205
23		205
24		205
25		204
26		204
27		204
28		204
29		205
30		206
31		205
32		205
33		205
34		205
35		205
36		205
37		204
38		205
39		205
40		205
41		205
42		205
43		205
44		205
45		205
46		205
47		205
48		205
49		205
50		206
51		205
52		205
53		205
54		205
55		204
56		205
57		204
58		204
59		205
60		205
61		205
62		205
63		204
64		204
65		205
66		205
67		204
68		205
69		205
70		205
71		205
72		205
73		204
74		204
75		204
76		204
77		204
78		205
79		204
80		204
81		204
82		204
83		204
84		205
85		204
86		204
87		205
88		205
89		205
90		205
91		204
92		204
93		205
94		205
95		205
96		204
97		204
98		204
99		204
100		204
101		203
102		204
103		204
104		204
105		204
106		203
107		203
108		203
109		203
110		197
111		198
112		198
113		197
114		197
115		198
116		198
117		197
118		198
119		197
120		198
121		198
122		197
123		198
124		197
125		197
126		197
127		197
128		198
129		197
130		197
131		197
132		197
133		197
134		198
135		197
136		198
137		198
138		205
139		205
140		205
141		205
142		205
143		205
144		205
145		205
146		206
147		206
148		206
149		204
150		206
151		203
152		202
153		198
154		197
155		197
156		198
157		198
158		198
159		198
160		198
161		199
162		200
163		200
164		201
165		202
166		203
167		207
168		207
169		211
170		212
171		212
172		212
173		212
174		212
175		213
176		213
177		213
178		213
179		213
180		213
181		214
182		214
183		214
184		214
185		214
186		215
187		215
188		215
189		215
190		216
191		216
192		216
193		216
194		216
195		217
196		217
197		217
198		217
199		218
200		218
201		218
202		219
203		219
204		219
205		219
206		220
207		220
208		220
209		221
210		221
211		222
212		222
213		222
214		222
215		223
216		224
217		224
218		225
219		225
220		226
221		227
222		227
223		228
224		229
225		230
226		230
227		231
228		232
229		232
230		235
231		245
232		246
233		246
234		246
235		246
236		246
237		245
238		245
239		245
240		245
241		246
242		245
243		245
244		245
245		245
246		245
247		218
248		218
249		218
250		218
251		219
252		219
253		219
254		219
255		219
256		219
257		219
258		218
259		218
260		218
261		219
262		219
263		219
264		219
265		219
266		219
267		219
268		218
269		218
270		218
271		220
272		220
273		220
274		220
275		220
276		220
277		222
278		228
279		228
280		227
281		227
282		228
283		228
284		227
285		227
286		228
287		228
288		227
289		249
290		249
291		249
292		249
293		249
294		248
295		249
296		249
297		249
298		248
299		248
300		248
301		248
302		247
303		247
304		240
305		241
306		238
307		237
308		236
309		234
310		235
311		234
312		232
313		233
314		231
315		230
316		229
317		229
318		228
319		228
320		228
321		226
322		226
323		226
324		225
325		224
326		224
327		224
328		223
329		223
330		223
331		222
332		221
333		221
334		221
335		220
336		220
337		220
338		219
339		219
340		219
341		218
342		218
343		218
344		218
345		217
346		217
347		217
348		217
349		216
350		216
351		216
352		215
353		215
354		215
355		215
356		215
357		214
358		214
359		214
